originalPrice,color,colorId,reviewRating,productName,thumbnailImageUrl,reviewCount,styleId,price,msaImageId,onSale,productRating,brandName,productId,percentOff,swatchUrl,relatedStyles,isNew,isFabricSwatch,badges,onHand,isCouture,productSeoUrl,productUrl,animationImages,styleColor,imageMap.PAIR,imageMap.TOPP,imageMap.LEFT,imageMap.BACK,imageMap.RGHT,imageMap.BOTT,imageMap.MAIN,imageMap.FRNT,imageMap.SWCH,imageMap.PT01
$139.95,Black,1070306,4.3,Adreanline GTS 23,,402,6361359,$139.95,71XS2gIWdeL,false,4,Brooks,9876440,0%,https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6361359.jpg,"[{'imageMap': {'PAIR': '71OF-Ke0PrL', 'BOTT': '71xIHGJm+0L', 'BACK': '71pBLVe4yQL', 'RGHT': '71J57Gvek+L', 'LEFT': '715IvmZNkSL', 'TOPP': '71RGrEYy+-L', 'MAIN': '71OF-Ke0PrL'}, 'originalPrice': '$139.95', 'color': 'White', 'colorId': 1047765, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225154', 'price': '$139.95', 'msaImageId': '71OF-Ke0PrL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225154.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 1195, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-oyster-ebony-alloy/product/9876440/color/1047765', 'productUrl': '/p/brooks-adreanline-gts-23-oyster-ebony-alloy/product/9876440/color/1047765', 'animationImages': [], 'styleColor': 'Oyster/Ebony/Alloy'}, {'imageMap': {'BACK': '71vewL8Qw-L', 'RGHT': '71lKRkhCW9L', 'PAIR': '71kvvVP+K6L', 'BOTT': '61Go+T6wb-L', 'TOPP': '71LnHKDAqCL', 'LEFT': '71avP0-gt6L', 'MAIN': '71kvvVP+K6L'}, 'originalPrice': '$139.95', 'color': 'Black', 'colorId': 683936, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225153', 'price': '$139.95', 'msaImageId': '71kvvVP+K6L', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225153.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 2609, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-black-black-ebony/product/9876440/color/683936', 'productUrl': '/p/brooks-adreanline-gts-23-black-black-ebony/product/9876440/color/683936', 'animationImages': [], 'styleColor': 'Black/Black/Ebony'}, {'imageMap': {'PAIR': '71VCI-6qDRL', 'BOTT': '61N070jfO9L', 'BACK': '71jrF89uE+L', 'TOPP': '717ycHt3qkL', 'LEFT': '71z58NWy6YL', 'FRNT': '71XStI4E+5L', 'MAIN': '71VCI-6qDRL'}, 'originalPrice': '$139.95', 'color': 'Black', 'colorId': 1047738, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225155', 'price': '$139.95', 'msaImageId': '71VCI-6qDRL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225155.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 918, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-black-hawaiian-ocean-green/product/9876440/color/1047738', 'productUrl': '/p/brooks-adreanline-gts-23-black-hawaiian-ocean-green/product/9876440/color/1047738', 'animationImages': [], 'styleColor': 'Black/Hawaiian Ocean/Green'}, {'imageMap': {'LEFT': '71s9o2cdWVL', 'BACK': '81siq23G0OL', 'TOPP': '81oufuaVTML', 'PAIR': '71kY4sobf3L', 'RGHT': '71KqWgdsQ7L', 'BOTT': '71fCNgLLxYL', 'MAIN': '71kY4sobf3L'}, 'originalPrice': '$139.95', 'color': 'Black', 'colorId': 8002, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6336225', 'price': '$139.95', 'msaImageId': '71kY4sobf3L', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6336225.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 303, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-black-white-silver/product/9876440/color/8002', 'productUrl': '/p/brooks-adreanline-gts-23-black-white-silver/product/9876440/color/8002', 'animationImages': [], 'styleColor': 'Black/White/Silver'}, {'imageMap': {'PAIR': '71mAlWEhucL', 'LEFT': '71KSECxuQuL', 'BOTT': '71Ufn8FXi2L', 'TOPP': '71qF2DLkkOL', 'BACK': '71q90VDr+rL', 'FRNT': '71HM5VRMuxL', 'MAIN': '71mAlWEhucL'}, 'originalPrice': '$139.95', 'color': 'White', 'colorId': 16505, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225160', 'price': '$139.95', 'msaImageId': '71mAlWEhucL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225160.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 128, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-white-grey-black/product/9876440/color/16505', 'productUrl': '/p/brooks-adreanline-gts-23-white-grey-black/product/9876440/color/16505', 'animationImages': [], 'styleColor': 'White/Grey/Black'}, {'imageMap': {'BACK': '71iTaWn0BFL', 'RGHT': '71Tgn0Fh1oL', 'BOTT': '61UGrBmTXFL', 'LEFT': '71t+9v1b5SL', 'PAIR': '710CIw4aPpL', 'TOPP': '71NndZuqXcL', 'MAIN': '710CIw4aPpL'}, 'originalPrice': '$139.95', 'color': 'Blue', 'colorId': 1065640, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6336226', 'price': '$139.95', 'msaImageId': '710CIw4aPpL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6336226.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 390, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-grey-crown-blue-orange/product/9876440/color/1065640', 'productUrl': '/p/brooks-adreanline-gts-23-grey-crown-blue-orange/product/9876440/color/1065640', 'animationImages': [], 'styleColor': 'Grey/Crown Blue/Orange'}, {'imageMap': {'BACK': '71HHd77DWHL', 'BOTT': '61VGas-XMgL', 'TOPP': '710aZJg3kyL', 'LEFT': '71gT435HCkL', 'PAIR': '71aqQb4fIeL', 'RGHT': '71vQrvVrX0L', 'MAIN': '71aqQb4fIeL'}, 'originalPrice': '$139.95', 'color': 'White', 'colorId': 1047769, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225159', 'price': '$139.95', 'msaImageId': '71aqQb4fIeL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225159.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 161, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-crystal-grey-surf-the-web-grey/product/9876440/color/1047769', 'productUrl': '/p/brooks-adreanline-gts-23-crystal-grey-surf-the-web-grey/product/9876440/color/1047769', 'animationImages': [], 'styleColor': 'Crystal Grey/Surf The Web/Grey'}, {'imageMap': {'TOPP': '712FgRHcWJL', 'PAIR': '71y+xKnST5L', 'FRNT': '61kdA9G7fRL', 'LEFT': '71ntJ1DB+qL', 'BOTT': '61UDNgMXA2L', 'BACK': '71dqL-uf1wL', 'MAIN': '71y+xKnST5L'}, 'originalPrice': '$139.95', 'color': 'Green', 'colorId': 1047771, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225162', 'price': '$139.95', 'msaImageId': '71y+xKnST5L', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225162.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 239, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-green-gecko-grey-atomic-blue/product/9876440/color/1047771', 'productUrl': '/p/brooks-adreanline-gts-23-green-gecko-grey-atomic-blue/product/9876440/color/1047771', 'animationImages': [], 'styleColor': 'Green Gecko/Grey/Atomic Blue'}, {'imageMap': {'PAIR': '71KBp4eb0OL', 'RGHT': '71soZhnR6jL', 'TOPP': '71Mv2hkoCtL', 'BOTT': '71F44w1zN4L', 'LEFT': '71bIkgijYgL', 'BACK': '71GkkMdo32L', 'MAIN': '71KBp4eb0OL'}, 'originalPrice': '$139.95', 'color': 'White', 'colorId': 742, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6348046', 'price': '$139.95', 'msaImageId': '71KBp4eb0OL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6348046.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 1485, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-white-black/product/9876440/color/742', 'productUrl': '/p/brooks-adreanline-gts-23-white-black/product/9876440/color/742', 'animationImages': [], 'styleColor': 'White/Black'}, {'imageMap': {'BACK': '71lpbXaeGiL', 'PAIR': '71kBpiM9EJL', 'LEFT': '71v5H8wF8cL', 'FRNT': '711S0klEzVL', 'TOPP': '81lxAd4U-VL', 'BOTT': '71M5OLMFgWL', 'MAIN': '71kBpiM9EJL'}, 'originalPrice': '$139.95', 'color': 'Navy', 'colorId': 1047770, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225158', 'price': '$139.95', 'msaImageId': '71kBpiM9EJL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225158.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 181, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-nine-iron-folkstone-sulphur/product/9876440/color/1047770', 'productUrl': '/p/brooks-adreanline-gts-23-nine-iron-folkstone-sulphur/product/9876440/color/1047770', 'animationImages': [], 'styleColor': 'Nine Iron/Folkstone/Sulphur'}, {'imageMap': {'BACK': '71XnhvEy2eL', 'LEFT': '71AwfgvfWFL', 'FRNT': '71vXlM6bFQL', 'TOPP': '712OCw1KOSL', 'PAIR': '713Xd+SlXcL', 'BOTT': '71nCr0RwcPL', 'MAIN': '713Xd+SlXcL'}, 'originalPrice': '$139.95', 'color': 'Green', 'colorId': 1047763, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225157', 'price': '$139.95', 'msaImageId': '713Xd+SlXcL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225157.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 269, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-blue-moroccan-spring-bud/product/9876440/color/1047763', 'productUrl': '/p/brooks-adreanline-gts-23-blue-moroccan-spring-bud/product/9876440/color/1047763', 'animationImages': [], 'styleColor': 'Blue/Moroccan/Spring Bud'}, {'imageMap': {'RGHT': '71-ttb3Ge2L', 'TOPP': '71yNi9+kzqL', 'LEFT': '71-bBNqx5TL', 'BOTT': '71w+7Ress0L', 'BACK': '81sdilLXkRL', 'PAIR': '714ZGo7ZUnL', 'MAIN': '714ZGo7ZUnL'}, 'originalPrice': '$139.95', 'color': 'Blue', 'colorId': 1047768, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225156', 'price': '$139.95', 'msaImageId': '714ZGo7ZUnL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225156.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 127, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-peacoat-orange-surf-the-web/product/9876440/color/1047768', 'productUrl': '/p/brooks-adreanline-gts-23-peacoat-orange-surf-the-web/product/9876440/color/1047768', 'animationImages': [], 'styleColor': 'Peacoat/Orange/Surf The Web'}, {'imageMap': {'PAIR': '6115a-FGwAL', 'LEFT': '61TF-3VRtJL', 'BACK': '61aekbtQEOL', 'RGHT': '71ya9zt9RJL', 'TOPP': '71PCeY2dcwL', 'BOTT': '61Kfd41PWfL', 'MAIN': '6115a-FGwAL'}, 'originalPrice': '$139.95', 'color': 'White', 'colorId': 1059881, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6306351', 'price': '$139.95', 'msaImageId': '6115a-FGwAL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6306351.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 174, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-blanc-gray-sunflower/product/9876440/color/1059881', 'productUrl': '/p/brooks-adreanline-gts-23-blanc-gray-sunflower/product/9876440/color/1059881', 'animationImages': [], 'styleColor': 'Blanc/Gray/Sunflower'}, {'imageMap': {'BACK': '71W6FjMQN4L', 'PAIR': '719tBtZWytL', 'LEFT': '71ZwXh1EoGL', 'TOPP': '71pXXChbIwL', 'RGHT': '71E0m7SAoRL', 'BOTT': '61HWezgTK5L', 'MAIN': '719tBtZWytL'}, 'originalPrice': '$139.95', 'color': 'White', 'colorId': 1047761, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6225161', 'price': '$139.95', 'msaImageId': '719tBtZWytL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6225161.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 1898, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-oyster-black-red-orange/product/9876440/color/1047761', 'productUrl': '/p/brooks-adreanline-gts-23-oyster-black-red-orange/product/9876440/color/1047761', 'animationImages': [], 'styleColor': 'Oyster/Black/Red Orange'}, {'imageMap': {'BOTT': '61ovBQcDpQL', 'PAIR': '716zmNU6eiL', 'BACK': '711I-BUtN3L', 'FRNT': '71VkU4Lmm2L', 'TOPP': '71FiXhZUEdL', 'LEFT': '71OJLuNjlgL', 'MAIN': '716zmNU6eiL'}, 'originalPrice': '$139.95', 'color': 'Gray', 'colorId': 1070953, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6365687', 'price': '$139.95', 'msaImageId': '716zmNU6eiL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6365687.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 184, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-white-black-orchid-bouquet/product/9876440/color/1070953', 'productUrl': '/p/brooks-adreanline-gts-23-white-black-orchid-bouquet/product/9876440/color/1070953', 'animationImages': [], 'styleColor': 'White/Black/Orchid Bouquet'}, {'imageMap': {'BOTT': '61HCWfXKc+L', 'RGHT': '81qLQvjw5kL', 'PAIR': '71kDnD+-yPL', 'TOPP': '71hg4sYmqIL', 'BACK': '81bm1f6kbjL', 'LEFT': '71HGaSzesgL', 'MAIN': '71kDnD+-yPL'}, 'originalPrice': '$139.95', 'color': 'Green', 'colorId': 1065638, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6336224', 'price': '$139.95', 'msaImageId': '71kDnD+-yPL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6336224.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 623, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-cloud-blue-goblin-blue-lime/product/9876440/color/1065638', 'productUrl': '/p/brooks-adreanline-gts-23-cloud-blue-goblin-blue-lime/product/9876440/color/1065638', 'animationImages': [], 'styleColor': 'Cloud Blue/Goblin Blue/Lime'}, {'imageMap': {'LEFT': '71U9pxH1TjL', 'RGHT': '71GlsgW9YjL', 'BACK': '71FRgB1OoGL', 'PAIR': '71b8p2KFioL', 'BOTT': '61MvoGu+3oL', 'TOPP': '71v71q-IGpL', 'MAIN': '71b8p2KFioL'}, 'originalPrice': '$139.95', 'color': 'White', 'colorId': 1070955, 'reviewRating': 4.3, 'productName': 'Adreanline GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 402, 'styleId': '6365690', 'price': '$139.95', 'msaImageId': '71b8p2KFioL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876440', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876440/6365690.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 385, 'isCouture': False, 'productSeoUrl': '/p/brooks-adreanline-gts-23-surf-white-tempo/product/9876440/color/1070955', 'productUrl': '/p/brooks-adreanline-gts-23-surf-white-tempo/product/9876440/color/1070955', 'animationImages': [], 'styleColor': 'Surf/White/Tempo'}]",false,True,"[{'bid': 'ZBD', 'url': None, 'zc': None}, {'bid': 'OZ', 'url': None, 'zc': None}]",3184,False,/p/brooks-adreanline-gts-23-black-cream-biscuit/product/9876440/color/1070306,/p/brooks-adreanline-gts-23-black-cream-biscuit/product/9876440/color/1070306,[],Black/Cream/Biscuit,71XS2gIWdeL,71Oq-X6f71L,71NB24Uf-pL,71+UnnxoBOL,71m0a6N5qrL,61UWzvXwlQL,71XS2gIWdeL,,,
$159.95,Black,1047782,4.2,Beast GTS 23,,182,6225240,$159.95,71NvzOQ+J8L,false,4,Brooks,9876458,0%,https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876458/6225240.jpg,"[{'imageMap': {'LEFT': '71iMgpQ9bIL', 'BACK': '71OVLzphKvL', 'PAIR': '71O5rpppVkL', 'BOTT': '61DyRo5tqaL', 'RGHT': '71Y9qHzHsGL', 'TOPP': '713upDJBYXL', 'MAIN': '71O5rpppVkL'}, 'originalPrice': '$159.95', 'color': 'Blue', 'colorId': 1065645, 'reviewRating': 4.2, 'productName': 'Beast GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 182, 'styleId': '6336233', 'price': '$159.95', 'msaImageId': '71O5rpppVkL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876458', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876458/6336233.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 373, 'isCouture': False, 'productSeoUrl': '/p/brooks-beast-gts-23-chateau-grey-white-sand-blue/product/9876458/color/1065645', 'productUrl': '/p/brooks-beast-gts-23-chateau-grey-white-sand-blue/product/9876458/color/1065645', 'animationImages': [], 'styleColor': 'Chateau Grey/White Sand/Blue'}, {'imageMap': {'TOPP': '71ybJ0ee8XL', 'RGHT': '81g2OWNnbYL', 'PAIR': '71EgaV+1GaL', 'BOTT': '71TYsvBnLGL', 'BACK': '71Klh0TCySL', 'LEFT': '71Ehw-5DytL', 'MAIN': '71EgaV+1GaL'}, 'originalPrice': '$159.95', 'color': 'Black', 'colorId': 1047779, 'reviewRating': 4.2, 'productName': 'Beast GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 182, 'styleId': '6225242', 'price': '$159.95', 'msaImageId': '71EgaV+1GaL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876458', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876458/6225242.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 560, 'isCouture': False, 'productSeoUrl': '/p/brooks-beast-gts-23-peacoat-blue-white/product/9876458/color/1047779', 'productUrl': '/p/brooks-beast-gts-23-peacoat-blue-white/product/9876458/color/1047779', 'animationImages': [], 'styleColor': 'Peacoat/Blue/White'}, {'imageMap': {'LEFT': '71YCFatMuTL', 'PAIR': '71mIRivlyLL', 'RGHT': '71eXSJ4G7RL', 'BOTT': '710RRC4YMIL', 'TOPP': '71Do+rroyoL', 'BACK': '71dftbGA0AL', 'MAIN': '71mIRivlyLL'}, 'originalPrice': '$159.95', 'color': 'White', 'colorId': 1047783, 'reviewRating': 4.2, 'productName': 'Beast GTS 23', 'thumbnailImageUrl': None, 'reviewCount': 182, 'styleId': '6225241', 'price': '$159.95', 'msaImageId': '71mIRivlyLL', 'onSale': 'false', 'productRating': 4, 'brandName': 'Brooks', 'productId': '9876458', 'percentOff': '0%', 'swatchUrl': 'https://swch-cl2.olympus.zappos.com/fabric/27567/27580/9876458/6225241.jpg', 'isNew': 'false', 'isFabricSwatch': True, 'badges': [], 'onHand': 899, 'isCouture': False, 'productSeoUrl': '/p/brooks-beast-gts-23-grey-scarlet-ebony/product/9876458/color/1047783', 'productUrl': '/p/brooks-beast-gts-23-grey-scarlet-ebony/product/9876458/color/1047783', 'animationImages': [], 'styleColor': 'Grey/Scarlet/Ebony'}]",false,True,[],2056,False,/p/brooks-beast-gts-23-black-ebony-gunmetal/product/9876458/color/1047782,/p/brooks-beast-gts-23-black-ebony-gunmetal/product/9876458/color/1047782,[],Black/Ebony/Gunmetal,71NvzOQ+J8L,71Pjax4WZuL,713axuHpmeL,81R--3ZC9yL,81K1+w73+tL,71zcfas8h2L,71NvzOQ+J8L,,,
